epoch,loss,val_loss
0,0.08034884929656982,0.04652274027466774
1,0.04719112440943718,0.03537493199110031
2,0.03964313864707947,0.036350831389427185
3,0.038061171770095825,0.034234460443258286
4,0.036245912313461304,0.03198391944169998
5,0.03526490181684494,0.029906831681728363
6,0.034583207219839096,0.037207309156656265
7,0.03377438709139824,0.03178844228386879
8,0.03165809437632561,0.03476695716381073
9,0.03069246932864189,0.029325636103749275
10,0.028812015429139137,0.026154980063438416
11,0.027039550244808197,0.024301741272211075
12,0.025782203301787376,0.025202691555023193
13,0.024483609944581985,0.021354135125875473
14,0.02365623041987419,0.020407523959875107
15,0.022617638111114502,0.019930711016058922
16,0.021856749430298805,0.018156614154577255
17,0.02077399380505085,0.020690105855464935
18,0.020290791988372803,0.01856364868581295
19,0.019571922719478607,0.01646600104868412
20,0.019047904759645462,0.01859440468251705
21,0.018235085532069206,0.01643768884241581
22,0.01782016083598137,0.015933070331811905
23,0.01716112345457077,0.014887112192809582
24,0.01640230603516102,0.014191879890859127
25,0.015622160397469997,0.013708504848182201
26,0.015314590185880661,0.013062531128525734
27,0.014887864701449871,0.015875546261668205
28,0.014468039385974407,0.012404653243720531
29,0.013961282558739185,0.014021669514477253
30,0.01361816469579935,0.012380487285554409
31,0.013270142488181591,0.011531245894730091
32,0.012871282175183296,0.012710390612483025
33,0.012483651749789715,0.01194873359054327
34,0.012317648157477379,0.010442347265779972
35,0.011904177255928516,0.012430253438651562
36,0.011705179698765278,0.010252822190523148
37,0.01154487393796444,0.009808181785047054
38,0.011312037706375122,0.012348905205726624
39,0.01118816900998354,0.01210140809416771
40,0.01083693839609623,0.010395495221018791
41,0.010730814188718796,0.009303904138505459
42,0.010524547658860683,0.010472123511135578
43,0.010394493117928505,0.011264262720942497
44,0.010257941670715809,0.010389973409473896
45,0.010148709639906883,0.009205841459333897
46,0.009961530566215515,0.00855015404522419
47,0.009901510551571846,0.009141745045781136
48,0.009803172200918198,0.009049338288605213
49,0.009759090840816498,0.008871793746948242
50,0.009555992670357227,0.010234350338578224
51,0.009428256191313267,0.00915600173175335
52,0.009408797137439251,0.008975528180599213
53,0.009354157373309135,0.008787169121205807
54,0.009207410737872124,0.008711491711437702
55,0.009086716920137405,0.009881805628538132
56,0.009069175459444523,0.008306359872221947
57,0.008944956585764885,0.008554786443710327
58,0.008833368308842182,0.010256725363433361
59,0.008807927370071411,0.008471096865832806
60,0.008664124645292759,0.011137733235955238
61,0.008670015260577202,0.008746081031858921
62,0.008531778119504452,0.007948454469442368
63,0.008539578877389431,0.008122332394123077
64,0.008475287817418575,0.008011271245777607
65,0.008312550373375416,0.00761144096031785
66,0.008309755474328995,0.0078015998005867004
67,0.008279155008494854,0.007844801060855389
68,0.008224830962717533,0.008756553754210472
69,0.008128045126795769,0.008537921123206615
70,0.008141422644257545,0.007844178006052971
71,0.008076432161033154,0.009415391832590103
72,0.008019651286303997,0.007583365775644779
73,0.007939261384308338,0.00854483526200056
74,0.007922020740807056,0.008259426802396774
75,0.007882229052484035,0.007631458807736635
76,0.007817178964614868,0.007453700993210077
77,0.007751242257654667,0.008209413848817348
78,0.007647656835615635,0.007586516439914703
79,0.0076735904440283775,0.007678864989429712
80,0.007677675690501928,0.010973953641951084
81,0.007595266215503216,0.008305273950099945
82,0.0075582414865493774,0.007587125059217215
83,0.007485536392778158,0.007433460559695959
